Date,Time,Topic,Message,Client ID
2025-01-10,10:58:10,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,10:58:14,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,10:58:19,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,10:58:22,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,10:58:28,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,10:58:31,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,10:58:38,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,10:59:35,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,10:59:38,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,10:59:42,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,10:59:45,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,10:59:48,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,10:59:53,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,10:59:57,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:00:16,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:00:20,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:00:32,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:00:34,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:00:44,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:00:51,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:01:03,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:01:29,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:01:38,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:01:42,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:01:50,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:01:53,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:02:03,home,WZ_4CR_8CAAB5CF47F1-K200,PythonMQTTClient
2025-01-10,11:02:10,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:02:14,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:02:21,home,WZ_MDR_94B97E15DCEB-K200,PythonMQTTClient
2025-01-10,11:02:36,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:02:37,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:02:37,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:02:37,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:02:39,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:02:52,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:03:10,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:03:14,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:03:20,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:03:25,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:03:36,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:03:48,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:03:51,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:04:31,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:04:35,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:04:39,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:04:42,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:04:45,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:04:58,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:05:12,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:05:20,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:05:36,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:05:53,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:06:58,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:07:02,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:07:02,home,WZ_4CR_8CAAB5CF47F1-K200,PythonMQTTClient
2025-01-10,11:07:10,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:07:21,home,WZ_MDR_94B97E15DCEB-K200,PythonMQTTClient
2025-01-10,11:07:48,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:07:48,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:07:48,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:07:48,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:08:02,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:08:18,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:08:45,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:08:48,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:08:56,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:09:06,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:09:10,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:09:13,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:09:34,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:09:41,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:09:58,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:09:59,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:10:33,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:10:41,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:10:51,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:10:56,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:11:09,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:11:23,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:11:29,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:11:49,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:11:49,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:11:59,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:11:59,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:12:02,home,WZ_4CR_8CAAB5CF47F1-K200,PythonMQTTClient
2025-01-10,11:12:12,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:12:17,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:12:22,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:12:22,home,WZ_MDR_94B97E15DCEB-K200,PythonMQTTClient
2025-01-10,11:12:32,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:12:33,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:12:33,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:12:33,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:12:37,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:12:38,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:12:48,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:12:53,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:12:53,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:13:01,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:13:11,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:13:16,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:13:26,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:13:35,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:13:39,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:13:43,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:13:52,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:13:55,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:14:00,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:14:12,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:14:16,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:14:27,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:14:30,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:14:50,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:14:53,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:14:59,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:15:05,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:15:08,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:15:22,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:15:49,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:15:54,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:15:57,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:16:01,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:16:05,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:16:08,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:16:11,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:16:14,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:16:19,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:16:24,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:16:28,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:16:33,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:16:35,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:16:41,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:16:44,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:16:54,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:16:57,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:17:01,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:17:02,home,WZ_4CR_8CAAB5CF47F1-K200,PythonMQTTClient
2025-01-10,11:17:03,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:17:10,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:17:12,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:17:15,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:17:19,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:17:21,home,WZ_MDR_94B97E15DCEB-K200,PythonMQTTClient
2025-01-10,11:17:25,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:17:26,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:17:26,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:17:26,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:17:29,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:17:33,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:17:36,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:17:41,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:17:45,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:17:49,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:17:53,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:18:01,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:18:04,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:18:07,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:18:10,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:18:13,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:18:19,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:18:24,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:18:27,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:18:34,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:18:38,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:18:42,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:18:45,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:18:48,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:18:53,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:18:56,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:18:59,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:19:18,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:19:24,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:19:29,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:19:42,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:19:46,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:19:58,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:20:01,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:20:49,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:20:52,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:21:16,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:21:17,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:21:24,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:22:02,home,WZ_4CR_8CAAB5CF47F1-K200,PythonMQTTClient
2025-01-10,11:22:04,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:22:21,home,WZ_MDR_94B97E15DCEB-K200,PythonMQTTClient
2025-01-10,11:24:05,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:24:05,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:24:05,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:24:06,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:24:36,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:24:39,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:25:09,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:25:12,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:25:33,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:25:37,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:25:43,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:25:52,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:25:55,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:26:11,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:26:14,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:26:27,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:26:31,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:26:32,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:26:37,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:26:39,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:26:51,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:26:54,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:27:02,home,WZ_4CR_8CAAB5CF47F1-K200,PythonMQTTClient
2025-01-10,11:27:21,home,WZ_MDR_94B97E15DCEB-K200,PythonMQTTClient
2025-01-10,11:27:44,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:27:44,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:27:44,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:27:44,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:29:34,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:29:38,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:29:44,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:29:51,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:30:28,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:30:31,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:30:42,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:30:45,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:30:47,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:30:54,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:30:54,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:30:58,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:31:01,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:31:05,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:31:11,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:31:12,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:31:17,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:31:21,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:31:24,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:31:31,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:31:35,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:31:40,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:31:43,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:31:49,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:31:52,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:31:57,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:32:01,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:32:02,home,WZ_4CR_8CAAB5CF47F1-K200,PythonMQTTClient
2025-01-10,11:32:07,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:32:13,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:32:18,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:32:21,home,WZ_MDR_94B97E15DCEB-K200,PythonMQTTClient
2025-01-10,11:32:33,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:32:34,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:32:34,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:32:34,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:32:34,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:32:38,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:32:41,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:32:44,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:32:49,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:33:17,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,11:33:18,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:33:18,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:33:18,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:33:23,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:33:28,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:33:35,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:33:42,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:33:42,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:33:46,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:34:04,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:34:06,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:34:13,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:34:25,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:34:25,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:34:35,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:34:35,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:34:51,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:34:56,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:34:56,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:36:10,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,11:36:10,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:36:10,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:36:10,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:36:45,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:36:50,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:36:56,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:36:56,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:37:00,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:37:02,home,WZ_4CR_8CAAB5CF47F1-K200,PythonMQTTClient
2025-01-10,11:37:07,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:37:18,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:37:21,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:37:22,home,WZ_MDR_94B97E15DCEB-K200,PythonMQTTClient
2025-01-10,11:37:44,home,WZ_MDR_94B97E15DCEB-S301,PythonMQTTClient
2025-01-10,11:37:44,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:37:44,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:37:45,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:38:05,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,11:38:05,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:38:05,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:38:06,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:39:02,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
2025-01-10,11:39:03,home,WZ_MDR_94B97E15DCEB-S101,PythonMQTTClient
2025-01-10,11:39:03,home,WZ_4CR_8CAAB5CF47F1-R101,PythonMQTTClient
2025-01-10,11:39:03,home,WZ_4CR_8CAAB5CF47F1-R201,PythonMQTTClient
2025-01-10,11:39:23,setup,WZ_MDR_94B97E15DCEB-ST_ON00,PythonMQTTClient
